Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
LX2A2IHC,journalArticle,2019,"Charlier, D.; Kahouli, S.",From residential energy demand to fuel poverty: Income-induced Non-linearities in the Reactions of Households to Energy Price Fluctuations,Energy Journal,,,10.5547/01956574.40.2.dcha,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061646009&doi=10.5547%2f01956574.40.2.dcha&partnerID=40&md5=dad258d41b6a9367a2e8f993cd3db034,,2019,18/03/2023 17:44,18/03/2023 17:52,,101-137,,2,40,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EAQHSBFX,journalArticle,2017,"Saba, F.; Fernicola, V.; Masoero, M.C.; Abramo, S.",Experimental analysis of a heat cost allocation method for apartment buildings,Buildings,,,10.3390/buildings7010020,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016930952&doi=10.3390%2fbuildings7010020&partnerID=40&md5=127ae8fc3d463f7e03685a37037f408c,,2017,18/03/2023 17:44,18/03/2023 17:52,,,,1,7,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AT99ZET,journalArticle,2015,"Fuerst, F.; McAllister, P.; Nanda, A.; Wyatt, P.",Does energy efficiency matter to home-buyers? An investigation of EPC ratings and transaction prices in England,Energy Economics,,,10.1016/j.eneco.2014.12.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921784116&doi=10.1016%2fj.eneco.2014.12.012&partnerID=40&md5=cbf20ec6f1d5940ba37a8a912038c26e,,2015,18/03/2023 17:44,18/03/2023 17:49,,145-156,,,48,,,,,,,,,,,,,Scopus,,,,,,,,Energy: Demand and Supply; Prices Q41; Housing Supply and Markets R31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VTT7SJC6,journalArticle,2015,"Moshiri, S.",The effects of the energy price reform on households consumption in Iran,Energy Policy,,,10.1016/j.enpol.2015.01.012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922161825&doi=10.1016%2fj.enpol.2015.01.012&partnerID=40&md5=a09c379c93382f6b25828c67c8d32aa8,,2015,18/03/2023 17:44,18/03/2023 18:03,,177-188,,,79,,,,,,,,,,,,,Scopus,,,,,,,,Energy; Energy policy; Households; Energy consumption; Subsidies; Energy subsidies; Elasticity; Energy budget (Geophysics); Iran; Mathematical optimization; Price reform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5DK8GUD,bookSection,2011,"Ramseur, J.L.; Perl, L.",Assisting households with the costs of a cap-and-trade program: Options and considerations for congress,Cap-and-Trade Program Considerations,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946919545&partnerID=40&md5=8cb5b084f9a53331acbc69303839b51e,,2011,18/03/2023 17:44,18/03/2023 17:44,,93-152,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GWGMTXGP,conferencePaper,2020,"Legnér, M.; Femenias, P.",The implementation of energy saving policies and their influence on energy use and cultural values in the housing stock of Sweden,,,,10.1088/1755-1315/588/5/052011,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097228017&doi=10.1088%2f1755-1315%2f588%2f5%2f052011&partnerID=40&md5=757713147fb7a08627202ce851fcb99c,,2020,18/03/2023 17:44,18/03/2023 17:44,,,,,588,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOP Conference Series: Earth and Environmental Science,,,,,,,,,,,,,,,
VRTLPK97,journalArticle,2014,"Moore, T.; Morrissey, J.; Horne, R.",Cost efficient low-emission housing: Implications for household cash-flows in Melbourne,International Journal of Sustainable Development,,,10.1504/IJSD.2014.065327,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900996075&doi=10.1504%2fIJSD.2014.065327&partnerID=40&md5=5367a15587fb1cefc853ef513639293d,,2014,18/03/2023 17:44,18/03/2023 17:48,,374-386,,4,17,,,,,,,,,,,,,Scopus,,,,,,,,Sustainability; Climate; Energy: Demand and Supply; Prices Q41; Energy: Government Policy Q48; Housing Supply and Markets R31; Production Analysis and Firm Location: Government Policy R38; Global Warming Q54; Natural Disasters and Their Management; Allocative Efficiency; Cost-Benefit Analysis D61; Environment and Development; Environment and Trade; Environmental Accounts and Accounting; Environmental Equity; Population Growth Q56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCLQHCB,journalArticle,2014,"Eshruq Labin, A.M.J.; Che-Ani, A.I.; Kamaruzzaman, S.N.",Affordable housing performance indicators for landed houses in the central region of Malaysia,Modern Applied Science,,,10.5539/mas.v8n6p70,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907141236&doi=10.5539%2fmas.v8n6p70&partnerID=40&md5=8200373e13536a8d63bf84bf9548f96c,,2014,18/03/2023 17:44,18/03/2023 17:44,,70-86,,6,8,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88DKMNKD,journalArticle,2016,"Kuusk, K.; Kalamees, T.",Retrofit cost-effectiveness: Estonian apartment buildings,Building Research and Information,,,10.1080/09613218.2016.1103117,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946423375&doi=10.1080%2f09613218.2016.1103117&partnerID=40&md5=ca26196f6e34bf4f9ed2595e62e4b032,,2016,18/03/2023 17:44,18/03/2023 18:00,,920-934,,8,44,,,,,,,,,,,,,Scopus,,,,,,,,energy efficiency; Energy consumption; Cost effectiveness; energy consumption; Apartment buildings; Retrofitting; cost-effectiveness; Management; apartment buildings; cost estimates; Cost estimates; Estonia; retrofit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6T2KPMWD,conferencePaper,2012,"Jin, Y.; Xiong, Y.",The evaluation of solar roof on life-cycle carbon emission reduction and cost efficiency of dwelling house,,,,10.1061/9780784412435.130,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866053999&doi=10.1061%2f9780784412435.130&partnerID=40&md5=6fa2dfd2247ae3f6a641f14ebc12b903,,2012,18/03/2023 17:44,18/03/2023 17:44,,720-723,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Civil Engineering and Urban Planning 2012 - Proceedings of the 2012 International Conference on Civil Engineering and Urban Planning,,,,,,,,,,,,,,,
2TZUN9K7,journalArticle,2020,"Schleich, J.; Faure, C.; Guetlein, M.-C.; Tu, G.","Conveyance, envy, and homeowner choice of appliances",Energy Economics,,,10.1016/j.eneco.2020.104816,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086985762&doi=10.1016%2fj.eneco.2020.104816&partnerID=40&md5=e67559cd4dc323e0bf21249a709c501b,,2020,18/03/2023 17:44,18/03/2023 17:48,,,,,89,,,,,,,,,,,,,Scopus,,,,,,,,"Appliances; Consumer Economics: Empirical Analysis D12; Energy: Demand and Supply; Furniture; Other Consumer Durables L68; Prices Q41; Urban, Rural, Regional, Real Estate, and Transportation Economics: Housing Demand R21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BIEIT7VY,journalArticle,2021,"Barreca, A.; Fregonara, E.; Rolando, D.",Epc labels and building features: Spatial implications over housing prices,Sustainability (Switzerland),,,10.3390/su13052838,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102694054&doi=10.3390%2fsu13052838&partnerID=40&md5=90c9bb7368e571d7173cef298d458567,,2021,18/03/2023 17:44,18/03/2023 17:52,,Jan-21,,5,13,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BSQUTLHQ,book,2022,"Dell’Anna, F.",Spatial Econometric Analysis of Multi-family Housing Prices in Turin: The Heterogeneity of Preferences for Energy Efficiency,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135896131&doi=10.1007%2f978-3-031-10542-5_15&partnerID=40&md5=bc6a6b416a84fd468f65eb18f36b6cc6,,2022,18/03/2023 17:44,18/03/2023 17:44,,,211,,13380 LNCS,,,,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C68R3HKR,journalArticle,2016,"Chegut, A.; Eichholtz, P.; Holtermans, R.",Energy efficiency and economic value in affordable housing,Energy Policy,,,10.1016/j.enpol.2016.06.043,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978300313&doi=10.1016%2fj.enpol.2016.06.043&partnerID=40&md5=1ffa015593bc4d1c0c4cd8944eb96cc2,,2016,18/03/2023 17:44,18/03/2023 17:50,,39-49,,,97,,,,,,,,,,,,,Scopus,,,,,,,,"Energy: Demand and Supply; Prices Q41; Urban, Rural, Regional, Real Estate, and Transportation Economics: Housing Demand R21; National Government Expenditures and Welfare Programs H53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5GQB4P3,conferencePaper,2020,"Baronin, S.; Kulakov, K.",Residential property ownership valuation and cost management based on energy efficiency measures,,,,10.1051/e3sconf/202021707005,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097931599&doi=10.1051%2fe3sconf%2f202021707005&partnerID=40&md5=a5b1c52b1bfd56215b93de1df322a728,,2020,18/03/2023 17:44,18/03/2023 17:44,,,,,217,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E3S Web of Conferences,,,,,,,,,,,,,,,
8T834AK4,journalArticle,2022,"Cespedes-Lopez, M.-F.; Mora-Garcia, R.-T.",Are Cave Houses a Sustainable Real Estate Alternative?,Land,,,10.3390/land11122185,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144834488&doi=10.3390%2fland11122185&partnerID=40&md5=6c948a7d9f59b168979073ba19f7fc24,,2022,18/03/2023 17:44,18/03/2023 17:47,,,,12,11,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W8GI59W7,conferencePaper,2017,"Bafa, R.; Lesakova, P.; Heckenbergerova, J.",Setting of target values for household heating by wood,,,,10.1109/EPE.2017.7967258,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026652217&doi=10.1109%2fEPE.2017.7967258&partnerID=40&md5=14c446ba9960ada68d7b7ce6be1c8a49,,2017,18/03/2023 17:44,18/03/2023 18:00,,,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Proceedings of the 2017 18th International Scientific Conference on Electric Power Engineering, EPE 2017",,,,,,,,,,,,,,,
RDPQ3S92,conferencePaper,2010,"O'Leary, T.; Belusko, M.; Bruno, F.",Achieving 6 star energy efficient housing cost effectively in australian temperate climates,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902436085&partnerID=40&md5=a517fdd41e6d08299c05a192e5f4db1f,,2010,18/03/2023 17:44,18/03/2023 17:46,,01-Dec,,,,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Proceedings: CESB 2010 Prague - Central Europe towards Sustainable Building 'From Theory to Practice',,,,,,,,,,,,,,,
QJIP6EFT,journalArticle,1989,"Dinan, T.M.; Miranowski, J.A.",Estimating the implicit price of energy efficiency improvements in the residential housing market: A hedonic approach,Journal of Urban Economics,,,10.1016/0094-1190(89)90043-0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-38249021259&doi=10.1016%2f0094-1190%2889%2990043-0&partnerID=40&md5=069af20b7ba34a4e681891b4a6f174f6,,1989,18/03/2023 17:44,18/03/2023 17:52,,52-67,,1,25,,,,,,,,,,,,,Scopus,,,,,,,,Home prices; Energy consumption; Iowa; United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UXDC6Y82,journalArticle,2014,"Koirala, B.S.; Bohara, A.K.; Berrens, R.P.",Estimating the net implicit price of energy efficient building codes on U.S. households,Energy Policy,,,10.1016/j.enpol.2014.06.022,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905401071&doi=10.1016%2fj.enpol.2014.06.022&partnerID=40&md5=d3a567f705a36dbb7e87929753c4de65,,2014,18/03/2023 17:44,18/03/2023 17:52,,667-675,,,73,,,,,,,,,,,,,Scopus,,,,,,,,Energy: Demand and Supply; Prices Q41; Energy: Government Policy Q48; Housing Supply and Markets R31; Electric Utilities L94; Industry Studies: Utilities and Transportation: Government Policy L98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FWR6JN73,journalArticle,2020,"Kontokosta, C.E.; Reina, V.J.; Bonczak, B.",Energy Cost Burdens for Low-Income and Minority Households: Evidence From Energy Benchmarking and Audit Data in Five U.S. Cities,Journal of the American Planning Association,,,10.1080/01944363.2019.1647446,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073836674&doi=10.1080%2f01944363.2019.1647446&partnerID=40&md5=c20859e41a0ec15a11fdc84251ded31b,,2020,18/03/2023 17:44,18/03/2023 17:50,,89-105,,1,86,,,,,,,,,,,,,Scopus,,,,,,,,energy efficiency; United States; big data; Cities & towns; Electric utilities; Energy auditing; energy cost burden; Energy research; environmental justice; housing affordability; Low-income consumers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KV76S9VU,journalArticle,2018,"Weber, I.; Wolff, A.",Energy efficiency retrofits in the residential sector – analysing tenants’ cost burden in a German field study,Energy Policy,,,10.1016/j.enpol.2018.08.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052222400&doi=10.1016%2fj.enpol.2018.08.007&partnerID=40&md5=9e7ea582b95a3d6fd824f377e9680bfa,,2018,18/03/2023 17:44,18/03/2023 17:51,,680-688,,,122,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSHY4Q8Z,conferencePaper,2019,"Pinto, C.C.; Carvalho, R.F.",Thermal performance evaluation of a low-cost housing ceiling prototype made with gypsum and sisal fibre panels,,,,10.1088/1755-1315/296/1/012015,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070626923&doi=10.1088%2f1755-1315%2f296%2f1%2f012015&partnerID=40&md5=a79100f6ce6ab575d154463523bef7fe,,2019,18/03/2023 17:44,18/03/2023 17:44,,,,,296,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IOP Conference Series: Earth and Environmental Science,,,,,,,,,,,,,,,
QWCW5TMA,journalArticle,2013,"Mohammadpourkarbasi, H.; Sharples, S.",The eco-refurbishment of a 19th century terraced house: Energy and cost performance for current and future UK climates,Buildings,,,10.3390/buildings3010220,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939807733&doi=10.3390%2fbuildings3010220&partnerID=40&md5=59e29ddc08f32afdb91ae9f2f2450811,,2013,18/03/2023 17:44,18/03/2023 18:02,,220-244,,1,3,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8LJ34XVY,journalArticle,2016,"De Ayala, A.; Galarraga, I.; Spadaro, J.V.",The price of energy efficiency in the Spanish housing market,Energy Policy,,,10.1016/j.enpol.2016.03.032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961938243&doi=10.1016%2fj.enpol.2016.03.032&partnerID=40&md5=8ec3a7472314259b146d66d0a141ec92,,2016,18/03/2023 17:44,18/03/2023 18:04,,16-24,,,94,,,,,,,,,,,,,Scopus,,,,,,,,Energy: Demand and Supply; Prices Q41; Housing Supply and Markets R31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYST9EU6,journalArticle,2020,"McCord, M.; Lo, D.; Davis, P.T.; Hemphill, L.; McCord, J.; Haran, M.",A spatial analysis of EPCs in The Belfast Metropolitan Area housing market,Journal of Property Research,,,10.1080/09599916.2019.1697345,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075930814&doi=10.1080%2f09599916.2019.1697345&partnerID=40&md5=f29ba4db4b1570e92abfc676991a7ff7,,2020,18/03/2023 17:44,18/03/2023 17:46,,25-61,,1,37,,,,,,,,,,,,,Scopus,,,,,,,,Housing market; GWR; Home prices; Metropolitan areas; Valuation; energy performance; Belfast (Northern Ireland); Geographic spatial analysis; house prices; spatial econometrics; spatial lag model,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V62B66HK,journalArticle,2020,"Li, Z.; Genovese, P.V.; Zhao, Y.",Study on multi-objective optimization-based climate responsive design of residential building,Algorithms,,,10.3390/a13090238,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092449189&doi=10.3390%2fa13090238&partnerID=40&md5=9bc63cae955fd8f19bc60c644fd35f00,,2020,18/03/2023 17:44,18/03/2023 18:00,,,,9,13,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEL829DK,journalArticle,2020,"Warren-Myers, G.; Kain, C.; Davidson, K.",The wandering energy stars: The challenges of valuing energy efficiency in Australian housing,Energy Research and Social Science,,,10.1016/j.erss.2020.101505,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082195881&doi=10.1016%2fj.erss.2020.101505&partnerID=40&md5=b32d2c19506801a7930edcd92ff84bc3,,2020,18/03/2023 17:44,18/03/2023 18:04,,,,,67,,,,,,,,,,,,,Scopus,,,,,,,,Climate; Energy: Demand and Supply; Prices Q41; Housing Supply and Markets R31; Global Warming Q54; Natural Disasters and Their Management; Valuation of Environmental Effects Q51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75EVKERZ,journalArticle,2019,"Dias Barkokebas, R.; Chen, Y.; Yu, H.; Al-Hussein, M.",Achieving housing energy-efficiency requirements: Methodologies and impacts on housing construction cost and energy performance,Journal of Building Engineering,,,10.1016/j.jobe.2019.100874,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073646691&doi=10.1016%2fj.jobe.2019.100874&partnerID=40&md5=1a5f61b27ed5db24049915da0b1bb6b0,,2019,18/03/2023 17:44,18/03/2023 17:46,,,,,26,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62V8CZVX,journalArticle,2019,"Park, W.Y.; Shah, N.; Phadke, A.",Enabling access to household refrigeration services through cost reductions from energy efficiency improvements,Energy Efficiency,,,10.1007/s12053-019-09807-w,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068839523&doi=10.1007%2fs12053-019-09807-w&partnerID=40&md5=fe2f7bdbe76152a995e7a018fb8bcaf7,,2019,18/03/2023 17:44,18/03/2023 17:50,,1795-1819,,7,12,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K6AHC9N3,journalArticle,2015,"Pikas, E.; Thalfeldt, M.; Kurnitski, J.; Liias, R.",Extra cost analyses of two apartment buildings for achieving nearly zero and low energy buildings,Energy,,,10.1016/j.energy.2015.03.026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928435093&doi=10.1016%2fj.energy.2015.03.026&partnerID=40&md5=d1dea29e7361839e1719695b7268ef45,,2015,18/03/2023 17:44,18/03/2023 17:52,,623-633,,,84,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B3M2AC46,journalArticle,2013,"Kallbekken, S.; Sælen, H.; Hermansen, E.A.T.",Bridging the Energy Efficiency Gap: A Field Experiment on Lifetime Energy Costs and Household Appliances,Journal of Consumer Policy,,,10.1007/s10603-012-9211-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873306850&doi=10.1007%2fs10603-012-9211-z&partnerID=40&md5=c22fd95a0a44d13d00914117055299ad,,2013,18/03/2023 17:44,18/03/2023 17:47,,Jan-16,,1,36,,,,,,,,,,,,,Scopus,,,,,,,,Energy efficiency; Energy consumption; Energy management; Caloric expenditure; Band gaps; Consumer education; Cost disclosure; Energy efficiency of household appliances; Field experiment; Household appliances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATQ3QJNR,journalArticle,2018,"Zaki, S.A.; Hanip, N.F.M.; Hagishima, A.; Yakub, F.; Ali, M.S.M.",Survey of resident behaviour related to air conditioner operation in low-cost apartments of Kuala Lumpur,Chemical Engineering Transactions,,,10.3303/CET1863044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85047368888&doi=10.3303%2fCET1863044&partnerID=40&md5=1fcf04c14079caad67d7af7076fd279f,,2018,18/03/2023 17:44,18/03/2023 17:44,,259-264,,,63,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8NP7GLP3,journalArticle,2016,"Bruegge, C.; Carrión-Flores, C.; Pope, J.C.",Does the housing market value energy efficient homes? Evidence from the energy star program,Regional Science and Urban Economics,,,10.1016/j.regsciurbeco.2015.12.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959449763&doi=10.1016%2fj.regsciurbeco.2015.12.001&partnerID=40&md5=aaa7017ed0d2f37a01493cc578fb1c18,,2016,18/03/2023 17:44,18/03/2023 17:49,,63-76,,,57,,,,,,,,,,,,,Scopus,,,,,,,,Home prices; Housing prices; Energy consumption; Residential areas; United States; Sustainable buildings; Energy Star (Program); Energy star; Hedonic method; Market value; Repeat sales; Resale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X2VBP4DF,book,2020,"Marmolejo-Duarte, C.; Chen, A.; Bravi, M.",Spatial implications of EPC rankings over residential prices,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070549996&doi=10.1007%2f978-3-030-23786-8_4&partnerID=40&md5=42428de6d66ccbf5046beeeaef2f6801,,2020,18/03/2023 17:44,18/03/2023 17:44,,,51,,,,,,Green Energy and Technology,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XQZKAE2C,conferencePaper,2017,"Marmolejo-Duarte, C.",Does energy performance certification evenly increase residential values?,,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085921207&partnerID=40&md5=fd48f8debe37583cdada29fbeae1d18a,,2017,18/03/2023 17:44,18/03/2023 17:44,,2602-2609,,,2,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Proceedings of 33rd PLEA International Conference: Design to Thrive, PLEA 2017",,,,,,,,,,,,,,,
H3NN7KAQ,journalArticle,2005,"Spetic, W.; Kozak, R.; Cohen, D.",Willingness to pay and preferences for healthy home attributes in Canada,Forest Products Journal,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-27744525423&partnerID=40&md5=60bce30f649c2762722af66c702adcff,,2005,18/03/2023 17:44,18/03/2023 18:05,,19-24,,10,55,,,,,,,,,,,,,Scopus,,,,,,,,Indoor air pollution; Canada; House construction; Architecture & energy conservation; Ecological houses; Environmental quality; Forest product marketing; House insulation; Housing & the environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW25N4ZV,journalArticle,2022,"Faure, C.; Guetlein, M.-C.; Schleich, J.; Tu, G.; Whitmarsh, L.; Whittle, C.",Household acceptability of energy efficiency policies in the European Union: Policy characteristics trade-offs and the role of trust in government and environmental identity,Ecological Economics,,,10.1016/j.ecolecon.2021.107267,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117923932&doi=10.1016%2fj.ecolecon.2021.107267&partnerID=40&md5=f446a6e6dfd0f6556e577d8be2e10a6b,,2022,18/03/2023 17:44,18/03/2023 17:53,,,,,192,,,,,,,,,,,,,Scopus,,,,,,,,Energy: Demand and Supply; Prices Q41; Energy: Government Policy Q48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XAC48I8U,journalArticle,2008,"O'Doherty, J.; Lyons, S.; Tol, R.S.J.",Energy-using appliances and energy-saving features: Determinants of ownership in Ireland,Applied Energy,,,10.1016/j.apenergy.2008.01.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-41549112920&doi=10.1016%2fj.apenergy.2008.01.001&partnerID=40&md5=6a88020fd6994c7f62fa9f6af7f5ff4c,,2008,18/03/2023 17:44,18/03/2023 17:52,,650-662,,7,85,,,,,,,,,,,,,Scopus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
